ID,지역,도서관명,상호대차 유무,순회사서 유무,지원 여부,지원인력,지원예산,지원장서,지원프로,외부대출여부,대출도서 전용프로그램 여부,전용프로그램 공공도서관 연계 여부,연간 도서대출 권수,연간 증가 장서 수,총 보유 장서 수,연간 증가 연속간행물 수,현재 총 보유 연속간행물 수,건물면적,열람석,PC 유무,관리자용 컴퓨터,이용자용 컴퓨터,연간 총 이용자 수,1일 평균 이용자 수,회원등록자 수,총직원,총봉사자,자격증직원,자격증봉사자,도서구입비,인건비,운영비,합계,실시여부,독서프로수,독서프로실시횟수,독서프로참가자수,문화프로수,문화프로실시횟수,문화프로참가자수
4702,제주,신례2리 새마을문고,0,0,1,0,10000000,200,2,1,0,0,700,130,1130,0,0,66,20,1,1,1,3130,10,0,1,6,0,0,300000,4800000,4900000,10000000,1,0,0,0,2,2,30
4703,제주,신천지새마을작은도서관,0,0,1,0,700000,75,0,1,0,0,242,80,1557,0,0,80,25,1,1,0,182,1,0,0,5,0,0,0,0,700000,700000,0,0,0,0,0,0,0
4704,제주,신촌리새마을작은도서관,0,0,1,0,28200000,75,1,1,0,0,803,75,4036,0,0,82,26,1,1,0,1812,7,0,0,6,0,0,0,2200000,26000000,28200000,1,2,24,125,8,32,3000
4705,제주,신흥리새마을작은도서관,0,0,1,0,600000,75,0,0, , ,0,75,2268,0,0,66,24,0,0,0,261,1,0,0,0,0,0,0,0,600000,600000,0,0,0,0,0,0,0
4706,제주,아담한새마을문고,0,0,1,0,3200000,0,0,1,0,0,1700,95,1590,0,0,46,18,1,0,1,1878,6,0,0,7,0,0,0,0,0,0,1,3,30,347,2,8,201
4707,제주,아라스위첸새마을작은도서관,0,0,1,0,600000,75,1,1,1,0,1980,1269,4196,0,0,130,36,1,1,0,1825,5,322,0,5,0,1,0,0,600000,600000,1,0,0,0,3,12,60
4708,제주,어린이도서관꿈틀책방,0,0,0,0,0,0,0,0, , ,0,100,1400,0,0,33,6,0,0,0,7300,20,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,제주,연동대림새마을작은도서관,0,0,1,0,700000,2,2,1,0,0,1532,75,1690,0,0,67,18,0,0,0,1120,3,0,0,5,0,0,0,0,700000,700000,1,0,0,0,2,2,40
4710,제주,연미새마을작은도서관,0,0,1,0,700000,75,0,1,0,0,1200,75,2813,0,0,48,12,1,1,9,1827,7,0,0,6,0,0,0,0,700000,700000,0,0,0,0,0,0,0
4711,제주,열운이작은도서관,1,1,1,0,15000000,0,0,1,1,0,973,289,3020,0,0,165,20,1,1,1,627,3,50,1,0,0,0,6000000,6000000,3000000,15000000,1,0,0,0,5,52,693
4712,제주,염광새마을작은도서관,0,0,1,0,700000,75,0,1,0,0,564,75,1565,0,0,41,16,1,1,0,1825,5,0,0,5,0,0,0,0,700000,700000,0,0,0,0,0,0,0
4713,제주,예래새마을문고,0,0,1,0,12000000,0,0,1,0,0,620,46,4013,0,0,133,40,1,3,1,4069,13,0,1,5,0,0,0,0,0,0,1,0,0,0,2,4,100
4714,제주,예원새마을작은도서관,0,0,1,0,700000,75,0,0, , ,0,75,2430,0,0,56,26,1,1,2,1252,4,0,0,7,0,0,0,0,700000,700000,0,0,0,0,0,0,0
4715,제주,예촌작은도서관,0,0,1,0,15000000,0,0,1,1,0,2400,515,4421,0,0,156,29,1,1,3,5220,20,116,1,0,0,0,3500000,6000000,5500000,15000000,1,2,16,188,0,0,0
4716,제주,오도새마을작은도서관,0,0,1,0,3000000,75,0,1,1,0,275,324,4542,0,0,86,32,1,1,2,730,2,0,0,11,0,0,0,2200000,800000,3000000,1,1,4,24,0,0,0
4717,제주,오라공설새마을작은도서관,0,0,1,0,3100000,80,1,1,0,0,3253,80,5552,2,2,132,26,1,1,1,4695,15,0,0,5,0,0,0,2200000,900000,3100000,1,1,20,300,1,1,13
4718,제주,오석새마을문고,0,0,1,0,4100000,0,0,1,0,0,4240,300,3600,0,0,36,14,1,13,1,3132,12,0,0,7,0,0,0,0,0,0,1,2,11,170,6,8,345
4719,제주,옹포리새마을작은도서관,0,0,1,0,10000000,0,0,1,0,0,1367,0,2698,0,0,115,46,1,1,3,5634,18,0,0,1,0,0,0,4800000,5200000,10000000,0,0,0,0,0,0,0
4720,제주,와산매실작은도서관,0,0,1,0,15000000,0,0,1,0,0,356,257,6536,1,1,180,20,1,2,3,1044,4,0,1,0,0,0,2961000,5461000,6578000,15000000,1,1,2,16,7,18,163
4721,제주,외도1차부영새마을작은도서관,0,0,1,0,3200000,430,2,1,0,0,3173,430,4050,0,0,102,14,1,1,0,2407,9,7,0,6,0,0,0,2200000,1000000,3200000,1,5,17,70,0,0,0
4722,제주,외도2차부영새마을작은도서관,0,0,1,0,3150000,75,2,1,0,0,1686,107,6029,0,0,96,46,1,1,0,2880,8,0,0,9,0,0,200000,2200000,1080000,3480000,1,0,0,0,2,8,80
4723,제주,외도아름새마을작은도서관,0,0,1,0,50000,75,0,0, , ,0,75,1375,0,0,55,10,0,0,0,626,2,0,0,2,0,0,0,0,50000,50000,0,0,0,0,0,0,0
4724,제주,용강새마을작은도서관,0,0,1,0,600000,0,0,0, , ,0,95,1500,0,0,33,6,0,0,0,1050,10,0,0,5,0,0,0,0,600000,600000,0,0,0,0,0,0,0
4725,제주,용당리새마을작은도서관,0,0,1,0,600000,75,0,0, , ,0,75,1100,0,0,60,18,0,0,0,261,1,0,0,0,0,0,0,0,600000,600000,0,0,0,0,0,0,0
4726,제주,용흥새마을문고,0,0,1,0,3500000,0,0,1,0,0,1250,111,5220,0,0,132,46,1,10,1,1566,6,0,0,3,0,0,0,0,0,0,1,0,0,0,2,6,90
4727,제주,웃토산작은도서관,0,0,1,0,15000000,0,0,1,1,0,600,700,5000,0,0,85,20,1,2,1,4695,15,0,1,0,1,0,6000000,6000000,3000000,15000000,1,2,2,100,0,0,0
4728,제주,원당작은도서관,0,0,1,0,15000000,0,0,1,1,0,2214,223,10430,0,0,181,46,1,2,2,3130,10,7,1,0,0,0,2000000,7200000,5800000,15000000,1,0,0,0,10,19,176
4729,제주,원앙새마을작은도서관,0,0,1,0,3150000,75,2,1,0,0,6458,268,3428,0,0,64,17,1,1,0,2895,10,0,0,4,0,0,0,2200000,950000,3150000,1,0,0,0,8,44,200
4730,제주,월령리새마을작은도서관,0,0,1,0,800000,75,0,1,1,0,300,75,1820,0,0,50,15,0,0,0,522,2,0,0,4,0,0,0,0,800000,800000,0,0,0,0,0,0,0
4731,제주,월림새마을작은도서관,0,0,0,0,0,0,0,0, , ,0,0,1650,0,0,66,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,제주,월정리새마을작은도서관,0,0,1,0,650000,75,1,1,0,0,223,150,1418,0,0,60,44,1,1,1,1899,6,0,0,10,0,0,0,0,650000,650000,1,3,120,240,3,120,240
4733,제주,월평새마을작은도서관,0,0,1,0,700000,75,0,1,0,0,1300,75,1490,0,0,33,20,1,1,0,1110,7,0,0,5,0,0,0,0,700000,700000,0,0,0,0,0,0,0
4734,제주,위미1리 새마을문고,0,0,0,0,0,0,0,1,0,0,600,64,1650,0,0,66,30,1,2,1,1252,4,0,0,6,0,0,600000,0,1000000,1600000,1,1,5,60,2,6,180
4735,제주,위미2리새마을문고,0,0,1,0,0,10,0,1,0,0,800,89,2292,0,0,45,23,1,0,1,3130,10,0,0,7,0,1,1124000,0,1200000,2324000,0,0,0,0,0,0,0
4736,제주,유수암청소년공부방,0,0,1,0,10000000,350,1,1,0,0,800,320,8500,0,0,119,52,1,1,0,1252,4,0,0,6,0,0,1920000,4800000,3280000,10000000,1,0,0,0,1,6,60
4737,제주,으뜸새마을작은도서관,0,0,1,0,700000,75,0,1,0,0,2102,145,3650,0,0,57,24,1,1,2,2817,9,0,0,3,0,0,700000,0,0,700000,1,0,0,0,1,8,64
4738,제주,의귀리 새마을 문고,0,0,1,0,10000000,200,2,1,0,0,700,350,3000,0,0,95,50,1,0,1,5475,15,0,1,5,0,0,1522230,4800000,3677770,10000000,1,1,1,10,1,1,10
4739,제주,이도1동새마을작은도서관,0,0,1,0,3000000,75,1,1,0,0,1343,213,3169,0,0,180,36,1,1,0,5475,15,0,0,9,0,0,300000,2200000,500000,3000000,1,2,8,95,0,0,0
4740,제주,이도쉐마작은도서관,0,0,0,0,0,0,0,1,0,0,50,480,3600,0,6,55,20,1,1,1,2610,10,40,0,0,0,0,2000000,0,1000000,3000000,1,1,10,60,1,30,150
4741,제주,이도주공새마을작은도서관,0,0,1,0,700000,75,0,1,0,0,600,75,2578,0,0,33,24,0,0,0,626,2,0,0,7,0,0,0,0,700000,700000,0,0,0,0,0,0,0
4742,제주,일도대림새마을작은도서관,0,0,1,0,700000,80,0,1,0,0,2200,86,3216,0,0,110,51,0,0,0,4380,12,0,0,5,0,0,0,0,700000,700000,0,0,0,0,0,0,0
4743,제주,일도새마을작은도서관,0,0,1,0,3000000,75,0,1,0,0,679,75,2091,0,0,132,55,1,1,3,2091,7,0,0,5,0,0,0,2200000,800000,3000000,0,0,0,0,0,0,0
4744,제주,일도우성새마을작은도서관,0,0,1,0,650000,75,0,1,0,0,450,75,4047,0,0,38,14,1,1,0,522,2,0,0,4,0,0,0,0,650000,650000,0,0,0,0,0,0,0
4745,제주,장원월드컵아파트새마을작은도서관,0,0,1,0,897420,75,1,0, , ,0,200,3200,0,0,50,12,0,0,0,3650,10,0,0,5,0,0,120000,0,777420,897420,1,1,8,240,0,0,0
4746,제주,장전리새마을작은도서관,0,0,1,0,24000000,225,9,1,0,0,2750,225,2725,0,0,290,22,1,1,0,2500,10,0,0,6,0,0,0,0,25900000,25900000,1,0,0,0,9,88,2500
4747,제주,정든새마을작은도서관,0,0,1,0,3000000,75,1,1,0,0,3905,178,3300,0,0,177,6,1,1,0,1800,10,0,0,5,0,0,0,2200000,800000,3000000,1,1,4,40,0,0,0
4748,제주,제방사새마을작은도서관,0,0,1,0,400000,75,0,1,0,0,1825,115,4042,0,0,66,21,0,0,0,3650,10,0,0,2,0,0,0,0,400000,400000,1,1,12,300,0,0,0
4749,제주,제주서부방음도서관,0,0,1,0,100000000,0,0,1,1,0,10962,1300,15285,0,9,331,106,1,4,10,18780,60,0,3,0,0,0,15000000,55000000,30000000,100000000,1,0,0,0,2,4,40
4750,제주,제주스카우트새마을작은도서관,0,0,1,0,3250000,45,1,1,0,0,3836,45,6138,0,0,97,44,1,1,0,5370,15,0,0,5,0,0,394100,2200000,1045900,3640000,1,2,40,465,1,38,227
4751,제주,조수1리새마을작은도서관,0,0,1,0,3000000,75,1,1,0,0,75,834,3084,0,0,132,35,0,0,0,522,2,0,0,4,0,0,0,2200000,800000,3000000,1,0,0,0,2,4,23
4752,제주,조천리새마을작은도서관,0,0,1,0,3900000,75,0,0, , ,0,115,1800,0,0,66,15,1,1,0,1305,5,0,0,2,0,0,470000,0,3430000,3900000,0,0,0,0,0,0,0
4753,제주,종달리새마을작은도서관,0,0,1,0,3000000,75,0,1,0,0,575,175,2027,0,0,83,10,1,1,0,1336,5,0,0,8,0,0,600000,2200000,800000,3600000,1,0,0,0,1,36,180
4754,제주,중앙꿈쟁이작은도서관,0,0,1,0,50000000,0,0,1,1,0,1149,571,6166,0,0,205,50,1,2,2,4695,15,0,1,0,1,0,1477700,25528050,22994250,50000000,1,31,208,1584,0,0,0
4755,제주,참꽃 작은도서관,0,0,1,0,15000000,0,0,1,1,0,4500,3489,4361,1,4,152,30,1,2,1,3130,10,640,1,1,0,0,3814880,6600000,4585120,15000000,1,1,8,40,10,69,1980
4756,제주,창천리 새마을문고,0,0,0,0,0,0,0,1,0,0,350,0,1760,0,0,99,30,0,0,0,942,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,제주,청수리새마을작은도서관,0,0,1,0,800000,75,0,0, , ,0,75,2400,0,0,66,22,0,0,0,525,5,0,0,6,0,0,0,0,800000,800000,1,0,0,0,1,4,40
4758,제주,청풍작은도서관,0,0,0,0,0,0,0,0, , ,0,2721,2721,0,0,242,40,1,2,3,4695,15,0,1,5,1,0,0,800000,1800000,2600000,1,0,0,0,2,1,80
4759,제주,태흥1리새마을문고,0,0,0,0,0,0,0,1,0,0,700,103,1458,0,0,132,56,1,0,1,1827,7,0,0,7,0,0,800000,0,1200000,2000000,1,0,0,0,2,4,50
4760,제주,태흥2리새마을문고,0,0,1,0,0,50,0,1,0,0,2600,160,2000,0,0,90,20,1,3,1,2610,10,0,0,5,0,0,1000000,0,1000000,2000000,0,0,0,0,0,0,0
4761,제주,특전사새마을작은도서관,0,0,1,0,400000,75,0,1,0,0,5475,115,1200,0,0,33,17,1,0,8,10950,30,0,0,0,0,0,400000,0,0,400000,0,0,0,0,0,0,0
4762,제주,판포리새마을작은도서관,0,0,1,0,600000,75,0,0, , ,0,75,2775,0,0,66,24,1,1,0,522,2,0,0,3,0,0,0,0,600000,600000,0,0,0,0,0,0,0
4763,제주,푸른열매작은도서관,0,1,1,0,15000000,0,0,1,1,0,100,727,5100,0,0,322,80,1,1,0,3393,13,0,1,0,0,0,4700000,7200000,3100000,15000000,1,3,45,404,8,43,438
4764,제주,필승새마을문고,0,0,0,0,0,0,0,0, , ,0,0,1283,0,0,50,12,0,0,0,3130,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4765,제주,하가리새마을작은도서관,0,0,1,0,3000000,75,1,1,0,0,494,67,4532,0,0,111,14,1,1,2,522,2,0,0,5,0,0,0,2200000,800000,3000000,1,0,0,0,1,4,40
4766,제주,하귀1리새마을작은도서관,0,0,1,0,700000,80,0,1,0,0,50,80,1250,0,0,33,8,0,0,0,1827,7,0,0,3,0,0,0,0,700000,700000,1,0,0,0,1,4,40
4767,제주,하귀휴먼시아1단지새마을작은도서관,0,0,1,0,700000,150,3,1,0,0,2500,150,1979,0,0,67,23,1,1,0,1565,5,0,0,2,0,0,0,0,700000,700000,1,1,40,280,2,40,500
4768,제주,하늘나무도서관,0,0,0,0,0,0,0,1,0,0,500,500,3500,2,4,180,60,1,1,0,4695,15,0,1,2,0,0,2000000,0,8000000,10000000,1,2,2,50,3,5,500
4769,제주,하도리새마을작은도서관,0,0,1,0,600000,80,0,1,0,0,783,80,1500,0,0,70,20,1,1,0,1305,5,0,0,5,0,0,0,0,600000,600000,0,0,0,0,0,0,0
4770,제주,하례1리새마을문고,0,0,1,0,0,20,0,1,0,0,5300,105,3620,0,0,132,30,1,16,1,9390,30,0,0,7,0,0,1000000,0,7032000,8032000,0,0,0,0,0,0,0
4771,제주,하모2리새마을문고,0,0,0,0,0,0,0,1,0,0,560,62,1681,0,0,75,24,1,4,1,1305,5,0,0,4,0,0,600000,0,1500000,2100000,1,2,20,200,0,0,0
4772,제주,하모3리새마을문고,0,0,0,0,0,0,0,1,0,0,790,83,2823,0,0,82,44,1,10,2,1044,4,0,0,15,0,0,1000000,0,2500000,3500000,0,0,0,0,0,0,0
4773,제주,하원애향새마을문고,0,0,1,0,12000000,0,0,1,0,0,2345,116,5670,0,0,115,38,1,6,1,4382,14,0,1,17,0,0,0,0,0,0,1,3,35,342,2,4,137
4774,제주,하효새마을문고,0,0,1,0,12000000,0,0,1,0,0,1173,121,3150,0,0,247,69,1,0,1,1878,6,0,1,9,0,0,0,0,0,0,1,0,0,0,2,4,90
4775,제주,한남리 새마을 문고,0,0,0,0,0,0,0,1,0,0,850,39,2250,0,0,82,30,1,0,1,1305,5,0,0,13,0,0,400000,0,1000000,1400000,1,0,0,0,3,8,120
4776,제주,한라새마을문고,0,0,0,0,0,0,0,0, , ,0,0,4250,0,0,33,12,0,0,0,5475,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777,제주,한수리새마을작은도서관,0,0,1,0,600000,75,0,1,0,0,40,75,1100,0,0,66,38,1,1,1,1045,5,0,0,5,0,0,0,0,600000,600000,0,0,0,0,0,0,0
4778,제주,한우리독서문화원 문고,0,0,0,0,0,0,0,1,0,0,100,30,2000,0,0,66,10,1,1,0,1878,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779,제주,한일베라체새마을작은도서관,0,0,1,0,700000,75,0,0, , ,0,326,2727,1,1,107,40,1,1,0,2555,8,0,0,5,0,0,500000,0,200000,700000,0,0,0,0,0,0,0
4780,제주,함덕리새마을작은도서관,0,0,1,0,10000000,0,1,1,1,0,846,561,16148,0,0,262,60,1,2,8,2772,8,1293,1,2,0,0,3783900,16035000,1486815,21305715,1,0,0,0,2,51,395
4781,제주,항운노조새마을작은도서관,0,0,1,0,400000,75,0,1,0,0,350,75,2260,0,0,66,6,0,0,0,362,2,0,0,5,0,0,0,0,400000,400000,0,0,0,0,0,0,0
4782,제주,해안새마을작은도서관,0,0,1,0,600000,75,0,0, , ,0,105,2807,0,0,48,18,0,0,0,522,2,0,0,2,0,0,350000,0,250000,600000,0,0,0,0,0,0,0
4783,제주,해오름새마을작은도서관,0,0,1,0,850000,75,2,1,0,0,2970,75,3700,0,0,121,33,1,1,0,2104,8,0,0,7,0,0,0,0,850000,850000,1,1,1,28,6,48,544
4784,제주,행복나눔 작은도서관,0,0,0,0,0,0,0,1,0,0,60,200,1300,0,0,100,40,1,0,1,3650,10,0,1,0,0,0,3000000,8000000,1500000,12500000,0,0,0,0,0,0,0
4785,제주,혜성무지개새마을작은도서관,0,0,1,0,3000000,80,0,1,0,0,454,82,4137,1,0,126,31,1,1,0,1388,4,0,0,5,0,0,0,2200000,800000,3000000,0,0,0,0,0,0,0
4786,제주,호근새마을문고,0,0,1,0,12000000,0,0,1,0,0,684,366,4473,0,0,132,62,1,2,1,4380,12,0,1,8,0,0,0,0,0,0,1,1,10,100,4,6,98
4787,제주,홍익작은도서관,0,0,1,0,15000000,0,0,1,1,0,1612,314,10934,0,0,112,24,1,0,1,5947,19,0,1,0,0,0,3000000,6000000,6000000,15000000,1,1,10,8,11,11,121
4788,제주,화북1단지새마을작은도서관,0,0,1,0,800000,75,1,1,0,0,720,190,3100,0,0,57,42,1,1,0,3650,10,0,0,7,0,0,800000,0,500000,1300000,1,1,4,40,7,28,280
4789,제주,화북주공열린새마을작은도서관,0,0,1,0,10000000,0,0,1,1,0,899,131,6390,0,0,247,91,1,2,10,15429,40,0,1,11,0,0,1297690,4980000,4440120,10717810,1,0,0,0,2,60,990
4790,충남,가족도서실(사랑방 작은도서관),0,0,0,0,0,0,0,0, , ,0,0,4990,0,0,43,25,0,0,0,1252,4,0,0,1,0,0,198180,0,6307700,6505880,1,1,3,63,0,0,0
4791,충남,고대도도서관,0,0,1,0,4000000,0,0,1,0,0,100,500,5400,8,13,100,12,1,1,0,730,2,0,1,0,0,0,4000000,0,1200000,5200000,1,1,20,180,1,40,350
4792,충남,고대웃음꽃 작은도서관,1,0, ,0,0,0,0,1,1,1,7795,867,16002,1,8,169,25,1,2,2,8764,28,53,2,0,0,0,12000000,31200000,2530000,45730000,1,4,28,700,4,24,672
4793,충남,고맙습니다성정1동작은도서관,0,0, ,0,0,0,0,1,1,1,3218,1107,7101,0,6,215,38,1,1,3,4535,19,292,0,0,0,0,4301400,12147808,7495344,23944552,1,2,17,616,2,47,402
4794,충남,고맙습니다원당꿈초롱 작은도서관,1,0, ,0,0,0,0,1,1,1,24143,990,12868,2,9,169,50,1,2,2,20280,60,125,2,0,0,0,12000000,24400000,2530000,38930000,1,1,15,150,5,40,488
4795,충남,고북 작은도서관,1,1, ,0,0,0,0,1,1,1,6636,710,12230,6,6,153,18,1,1,1,5220,20,100,1,0,0,0,5000000,25621000,0,30621000,1,20,240,240,0,0,0
4796,충남,곰돌이작은도서관,0,0,0,0,0,0,0,0, , ,0,131,1783,3,7,50,10,1,1,0,10440,40,0,1,5,0,0,2500000,0,500000,3000000,0,0,0,0,0,0,0
4797,충남,공립 오천작은도서관,1,1, ,0,0,0,0,1,0,1,1326,2422,3529,0,2,223,27,1,1,1,4437,17,70,1,1,0,0,5000000,19000000,3000000,27000000,1,5,134,1367,6,58,606
4798,충남,공주시옥룡동작은도서관,0,0,0,0,0,0,0,1,0,0,2182,668,3487,0,0,55,28,1,1,1,2384,8,73,0,5,0,0,20000000,6000000,3000000,29000000,1,1,20,300,1,4,60
4799,충남,광덕 작은도서관,0,0, ,0,0,0,0,1,1,1,720,212,3380,0,4,165,24,1,1,4,13506,57,129,0,0,0,0,4314500,11887938,1801576,18004014,1,2,2,76,0,0,0
4800,충남,광명샤인빌작은도서관,0,0,1,0,4000000,0,0,1,0,0,800,200,2403,2,2,33,24,1,1,0,2610,10,100,0,20,0,0,2900000,0,1100000,4000000,0,0,0,0,0,0,0
4801,충남,광석(빛돌)작은도서관,0,0,1,0,0,73,0,1,1,0,2000,882,2676,0,0,82,46,1,1,3,3130,10,132,0,0,0,0,5000000,0,0,5000000,0,0,0,0,0,0,0
4802,충남,구세군인권 작은도서관,0,0,1,0,5000000,0,0,0, , ,0,150,1600,0,0,80,20,1,1,0,3135,15,0,0,0,0,0,3000000,0,500000,3500000,1,2,2,50,0,0,0
4803,충남,군북면 작은도서관,0,0,1,0,0,0,0,1,0,1,5385,447,4975,1,3,160,20,1,10,1,6573,21,0,1,20,0,0,4000000,0,12000000,16000000,1,1,50,600,8,234,1728
4804,충남,글마루작은도서관,0,0, ,0,0,0,0,1,0,0,6939,843,8011,0,0,226,8,1,2,0,20345,65,1617,1,0,0,0,5000000,14235000,15000000,34235000,1,2,2,40,0,0,0
4805,충남,글사랑작은도서관,0,0,1,0,8000000,0,12,0, , ,0,5719,5719,0,0,115,6,1,1,0,3130,10,0,1,0,0,0,3300000,0,1000000,4300000,1,2,12,120,0,0,0
4806,충남,금산작은도서관,0,0,1,0,0,0,0,1,0,1,8609,382,5669,3,3,60,8,1,3,5,23788,76,1000,2,0,0,0,4000000,16500000,3900000,24400000,1,1,20,200,4,65,1180
4807,충남,꿈꾸는숲작은도서관,0,0,1,0,4000000,0,0,1,0,0,100,371,1600,0,2,34,13,1,1,0,2610,10,0,2,0,0,0,3200000,0,800000,4000000,1,2,8,64,0,0,0
4808,충남,꿈나래작은도서관,0,0,1,0,4000000,350,3,1,1,0,8454,1746,6389,1,1,126,30,1,1,0,2871,11,298,0,14,0,0,3500000,0,3100000,6600000,1,2,24,25,1,12,19
4809,충남,꿈나무작은도서관,0,0,1,0,4000000,224,2,1,0,0,200,300,4070,0,2,165,40,0,0,0,3650,10,150,2,0,0,0,3206370,0,800000,4006370,1,2,6,25,0,0,0
4810,충남,꿈의 도서관,0,0,1,0,4000000,0,0,1,0,0,500,600,3000,0,4,50,20,1,0,1,4680,15,0,0,0,0,0,50,0,360,410,1,2,4,40,0,0,0
4811,충남,꿈자람터 작은도서관,0,0,1,0,7880000,140,2,1,1,0,12000,870,6500,0,0,168,16,1,1,0,4320,15,424,0,0,0,0,200000,4800000,500000,5500000,1,0,0,0,2,20,120
4812,충남,꿈자리작은도서관,0,0,0,0,0,0,0,0, , ,0,250,1750,0,0,66,20,0,0,0,1305,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4813,충남,꿈터 작은도서관,0,0,1,0,0,108,0,0, , ,0,208,2492,0,0,53,6,1,1,1,900,5,0,0,1,0,0,0,0,3960000,3960000,1,1,1,10,0,0,0
4814,충남,남양생명나무 작은도서관,0,0,1,0,4000000,250,0,1,0,0,180,500,4300,1,2,74,15,1,2,1,1272,24,0,1,0,0,0,1700000,0,4300000,6000000,1,1,5,180,1,4,120
4815,충남,남일면 작은도서관,0,0,1,0,0,0,0,1,0,1,4877,325,3839,1,3,143,10,1,1,3,5220,20,0,1,20,0,0,4000000,0,12000000,16000000,1,0,0,0,4,76,750
4816,충남,남천안교회 어린이도서관,0,0,0,0,0,0,0,1,1,0,300,230,3000,2,6,200,78,1,2,1,900,4,312,2,2,0,0,2400000,0,1200000,3600000,1,1,1,30,14,2,40
4817,충남,노서서재,0,0,0,0,0,0,0,0, , ,0,150,5000,0,5,105,75,1,1,2,4320,15,5000,0,0,0,0,3000000,0,3000000,6000000,1,0,0,0,4,600,15000
4818,충남,노성교회작은도서관,0,0,1,0,4000000,73,0,1,0,0,20,341,1954,0,0,40,30,0,0,0,525,5,0,1,0,0,0,3200000,0,1000000,4200000,1,2,2,45,0,0,0
4819,충남,논산시 청소년수련관 작은도서관,0,0,0,0,0,0,0,1,1,1,348,460,5484,0,0,107,30,1,1,1,3756,12,183,2,0,0,0,5000000,0,3000000,8000000,0,0,0,0,0,0,0
4820,충남,논산제일성결교회 작은도서관,0,0,0,0,0,0,0,0, , ,0,600,7000,3,10,99,21,1,1,0,3150,30,350,0,5,0,0,3000000,0,0,3000000,1,1,12,100,0,0,0
4821,충남,누리재도서관(휴먼시아8차),0,0,1,0,4000000,0,0,1,1,0,8460,456,5575,0,0,120,30,1,1,0,3566,17,315,1,0,0,0,3000000,2400000,1000000,6400000,1,1,10,100,1,10,100
4822,충남,느티나무마을도서관,0,0,1,0,0,349,1,1,1,0,16000,900,9000,0,2,132,40,1,2,0,3756,12,518,0,26,0,0,720000,0,2400000,3120000,1,2,20,20,1,2,60
4823,충남,늘푸른 작은도서관,1,0,1,0,9240000,0,12,1,1,1,9248,842,9404,3,3,264,54,1,1,1,6260,20,912,1,0,0,0,3000000,12000000,1000000,16000000,1,5,13,300,0,0,0
4824,충남,늘푸른문고,0,0,1,0,0,20,0,1,0,0,130,50,1350,3,3,120,12,1,1,1,2610,10,0,1,0,0,0,1000000,0,0,1000000,1,1,10,15,0,0,0
4825,충남,다니엘문고,0,0,1,0,0,400,0,1,0,0,1000,5000,8000,0,0,190,90,1,1,2,6000,15,0,1,0,0,0,1000000,0,5000000,6000000,0,0,0,0,0,0,0
4826,충남,다니엘문고,0,0,0,0,0,0,0,1,0,0,12,10,3000,1,1,35,30,0,0,0,522,2,0,0,2,0,0,200000,0,0,200000,0,0,0,0,0,0,0
4827,충남,대광작은도서관,0,0,0,0,0,0,0,1,0,0,7000,500,2000,0,5,59,8,1,1,0,2610,10,0,1,0,0,0,1000000,0,2000000,3000000,1,0,0,0,1,8,120
4828,충남,대천신흥작은도서관,0,0,0,0,0,0,0,0, , ,0,1000,1900,0,2,56,30,0,0,0,0,0,0,3,0,0,0,0,0,1200000,1200000,0,0,0,0,0,0,0
4829,충남,대천애육원작은도서관,0,0,1,0,4000000,0,20,0, , ,0,330,1500,0,0,48,16,0,0,0,1825,5,0,1,0,0,0,3033000,0,967000,4000000,1,1,20,240,0,0,0
4830,충남,대천작은도서관,0,0,0,0,0,0,0,0, , ,0,200,1500,0,0,57,10,1,1,1,3650,10,0,1,0,0,0,2000000,0,1000000,3000000,1,1,20,200,1,10,100
4831,충남,대천항작은도서관,0,0,0,0,0,0,0,0, , ,0,196,1200,0,0,43,20,1,1,1,1566,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4832,충남,대치면 작은도서관,0,0,0,0,0,0,0,1,0,0,150,7,1267,0,0,42,18,1,1,1,783,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4833,충남,대호지책나래 작은도서관,1,0, ,0,0,0,0,1,1,1,4443,890,7193,1,5,162,50,1,2,2,6643,16,32,2,0,0,0,12000000,24000000,2530000,38530000,1,6,34,277,13,80,776
4834,충남,덕산작은도서관,0,0, ,0,0,0,0,1,1,1,1037,3437,3437,0,0,184,60,1,1,3,699,10,91,1,0,0,0,30000000,6256000,71660000,107916000,0,0,0,0,0,0,0
4835,충남,독서학교논술문화 작은도서관,0,0,1,0,4000000,0,0,1,0,0,360,375,20576,0,0,110,30,1,1,1,2355,15,0,0,0,0,0,3200000,3000000,8800000,15000000,1,1,10,80,2,20,200
4836,충남,동대천작은도서관,0,0,1,0,4000000,0,0,1,0,0,50,200,4000,0,0,82,40,0,0,0,1305,5,0,0,3,1,1,3194460,800000,0,3994460,1,2,8,40,0,0,0
